"","CustomerID","Age","CommuteTime","EducationYears","EmploymentLength","Gender","HouseholdSize","JobCategory","MaritalStatus","PoliticalPartyMem","Retired","TownSize","UnionMember","CardItemsMonthly","CardSpendMonth","CardTenure","CreditDebt","DebtToIncomeRatio","HHIncome","LoanDefault","OtherDebt","CarBrand","CarOwnership","CarsOwned","CarValue","HomeOwner","Internet","NumberBirds","NumberCats","NumberDogs","NumberPets","OwnsFax","OwnsGameSystem","OwnsMobileDevice","OwnsPC","ActiveLifestyle","NewsSubscriber","TVWatchingHours","Votes","CallerID","CallForward","CallingCard","CallWait","DataLastMonth","DataOverTenure","EquipmentLastMonth","EquipmentOverTenure","EquipmentRental","Multiline","Pager","PhoneCoTenure","Region","ThreeWayCalling","VM","VoiceLastMonth","VoiceOverTenure","WirelessData","CreditCard","EBilling","TotalDebt","AvgCardSpendMonth","AvgValuePerCar","TechOwnership","NumAddOns","CardSpendMonthScaled","DataOverTenureScaled","VoiceOverTenureScaled","HHIncomeScaled","CarValueScaled"
"3034","2294-GVXBWL-C1X",56,32,17,2,"Female",1,"Sales","Unmarried","No","No",4,"No",12,2044.8,6,1.596912,15.2,34000,"No",3.571088,"Foreign","Own",4,13900,"Yes",4,0,0,0,0,"No","Yes","No","Yes","Yes","No",29,"No","No","No","No","No",0,0,18,139.65,"Yes","Yes","No",8,2,"No","No",16.2,32.05,"No","Visa","Yes",5.168,170.4,3475,2,1,-0.544054632186611,-0.421561662771884,-0.690798831116933,-0.374874196537065,-0.611181387698556
"3035","8671-AKJOZO-KLR",21,21,16,0,"Male",6,"Crafts","Married","No","No",1,"No",12,2154.4,3,0.742662,5.4,17000,"No",0.175338,"Foreign","Lease",1,10100,"Yes",4,0,0,0,0,"Yes","Yes","Yes","Yes","Yes","Yes",19,"No","Yes","Yes","Yes","Yes",82.6,3140.4,54.4,2064.8,"Yes","Yes","Yes",39,4,"Yes","Yes",51.9,634.05,"Yes","Mast","Yes",0.918,179.533333333333,10100,4,4,-0.499286984086409,2.71569077344569,-0.0759805412977604,-0.681858018052417,-0.80460689839551
"3036","0095-KRZMOC-CAZ",38,27,14,9,"Male",4,"Labor","Married","Yes","No",3,"No",13,3249.8,20,1.32076,4,53000,"No",0.79924,"Domestic","Own",2,18700,"Yes",1,0,0,0,0,"Yes","Yes","Yes","Yes","Yes","No",20,"Yes","Yes","Yes","Yes","Yes",57.1,2839.3,0,0,"No","Yes","Yes",54,5,"Yes","Yes",31.65,557.25,"Yes","Disc","No",2.12,249.984615384615,9350,4,4,-0.0518555814498991,2.41489256030561,-0.154415831427515,-0.0317746313140243,-0.366854426818192
"3037","4024-AVSJAF-CW5",22,26,10,1,"Male",3,"Professional","Married","No","No",3,"No",9,1177.2,4,1.857744,15.2,21000,"Yes",1.334256,"Domestic","Lease",1,11000,"Yes",0,0,1,1,2,"No","Yes","Yes","No","No","No",19,"No","Yes","Yes","Yes","Yes",0,0,0,0,"No","No","Yes",9,5,"Yes","No",25.5,74.6,"No","Visa","No",3.192,130.8,11000,2,2,-0.898437948717043,-0.421561662771884,-0.647342820765096,-0.60962653063704,-0.758795593230442
"3038","8998-XVAOZU-5HS",50,26,14,6,"Male",2,"Professional","Married","Yes","No",2,"No",11,5332.1,25,2.40828,18.8,70000,"No",10.75172,"Foreign","Own",2,33400,"Yes",1,0,1,0,1,"No","Yes","No","Yes","Yes","Yes",11,"Yes","Yes","Yes","Yes","Yes",40.7,1883.2,0,0,"No","Yes","Yes",47,5,"Yes","Yes",34.65,571.25,"Yes","Disc","Yes",13.16,484.736363636364,16700,2,4,0.79868888605969,1.45975084133108,-0.140117731664279,0.275209190201328,0.381396890877921
"3039","4607-BBLWAC-7UE",19,21,11,1,"Male",3,"Labor","Unmarried","Yes","No",2,"No",8,1572.3,1,0.698516,10.1,19000,"No",1.220484,"Foreign","Own",3,9800,"Yes",0,0,3,0,3,"No","No","No","No","No","No",25,"No","No","No","Yes","No",0,0,0,0,"No","No","No",3,1,"Yes","No",9,8.6,"No","Mast","No",1.919,196.5375,3266.66666666667,0,1,-0.737053845027355,-0.421561662771884,-0.714748148220354,-0.645742274344729,-0.819877333450533
"3040","7002-PINHGY-1E8",66,30,19,27,"Male",1,"Professional","Unmarried","Yes","No",5,"No",13,3398.2,23,3.93525,5,165000,"No",4.31475,"Domestic","Own",2,81500,"Yes",4,0,0,1,1,"Yes","No","Yes","Yes","No","Yes",18,"Yes","Yes","Yes","Yes","Yes",62.85,3083.15,0,0,"No","Yes","Yes",49,5,"Yes","Yes",26.4,438.2,"Yes","Disc","No",8.25,261.4,40750,3,4,0.00876046762008252,2.65849815404261,-0.276000744057038,1.99070701631653,2.8297566446999
"3041","0811-CULVSA-AJ5",33,23,18,2,"Male",1,"Sales","Unmarried","Yes","No",2,"No",15,5355.8,7,7.15008,13.3,120000,"Yes",8.80992,"Domestic","Own",0,25907.1507883633,"No",0,0,1,0,1,"No","No","Yes","Yes","Yes","No",19,"No","No","No","No","No",0,0,0,0,"No","Yes","No",13,2,"No","No",13.65,57.45,"No","Disc","No",15.96,357.053333333333,Inf,2,1,0.808369481497416,-0.421561662771884,-0.664857992975061,1.17810278289354,0
"3042","6681-ANQGYY-RWO",28,25,13,6,"Female",1,"Agriculture","Unmarried","No","No",5,"No",8,2277.7,7,1.390608,7.4,29000,"No",0.755392,"Domestic","Own",1,7100,"No",1,0,1,0,8,"No","No","No","Yes","Yes","No",14,"No","No","No","Yes","No",0,0,0,0,"No","Yes","No",17,4,"No","No",13.8,57.65,"No","AMEX","No",2.146,284.7125,7100,1,1,-0.448923379973681,-0.421561662771884,-0.664653734407015,-0.465163555806286,-0.957311248945737
"3043","7517-WZGPUQ-AFB",60,25,12,7,"Male",1,"Sales","Unmarried","No","No",1,"No",7,3881.7,16,0.614656,5.6,28000,"No",0.953344,"Domestic","Own",3,15200,"Yes",0,0,2,1,3,"No","No","No","No","No","No",15,"No","No","Yes","No","No",0,0,0,0,"No","No","No",24,1,"No","No",24.45,203.8,"No","Mast","No",1.568,554.528571428571,5066.66666666667,0,0,0.206252783828547,-0.421561662771884,-0.515391785807227,-0.483221427660131,-0.545009502460124
"3044","4565-UFYIEZ-8GO",67,26,13,8,"Female",1,"Sales","Unmarried","Yes","No",2,"No",9,2620.1,18,0.34048,1.9,70000,"No",0.98952,"Foreign","Own",2,42200,"Yes",0,0,1,0,1,"No","No","No","No","No","No",30,"Yes","Yes","No","No","No",0,0,0,0,"No","No","No",40,1,"Yes","No",41.25,580,"No","Disc","No",1.33,291.122222222222,21100,0,1,-0.309065326054802,-0.421561662771884,-0.131181419312256,0.275209190201328,0.82932965249192
"3045","4692-JIREVP-Z94",20,27,11,1,"Male",2,"Crafts","Unmarried","No","No",2,"No",8,2059.7,2,0.73152,12,16000,"Yes",1.18848,"Domestic","Lease",2,8700,"No",1,0,0,1,5,"No","Yes","Yes","Yes","Yes","No",18,"No","No","No","No","No",0,0,30.25,76.95,"Yes","No","Yes",3,2,"No","No",9.15,4.65,"No","Mast","Yes",1.92,257.4625,4350,3,1,-0.537968519443062,-0.421561662771884,-0.718782254939267,-0.699915889906262,-0.875868928652283
"3046","2309-DZFZEO-829",22,38,17,0,"Female",4,"Professional","Unmarried","Yes","No",4,"No",8,1679.7,4,1.741824,18.9,18000,"Yes",1.660176,"Domestic","Own",1,9500,"No",0,0,2,1,3,"No","No","Yes","No","Yes","No",25,"No","No","Yes","Yes","Yes",0,0,0,0,"No","No","No",10,1,"Yes","No",14.4,49.35,"No","Othe","No",3.402,209.9625,9500,1,1,-0.693184817600697,-0.421561662771884,-0.673130464980933,-0.663800146198573,-0.835147768505556
"3047","7820-COTUJZ-Z9E",34,45,12,7,"Female",2,"Professional","Unmarried","No","No",5,"No",13,3151.3,8,1.636351,10.7,41000,"Yes",2.750649,"Domestic","Own",0,25907.1507883633,"Yes",2,0,1,1,2,"No","Yes","Yes","Yes","Yes","No",20,"Yes","Yes","Yes","Yes","Yes",28.05,543.05,0,0,"No","No","Yes",20,3,"Yes","Yes",13.65,106.8,"Yes","Disc","Yes",4.387,242.407692307692,Inf,3,3,-0.0920892797881282,0.120944048439413,-0.614457191309652,-0.248469093560155,0
"3048","3684-LILJDH-WMW",19,27,14,0,"Female",1,"Crafts","Unmarried","Yes","No",1,"No",5,1483.1,1,1.163712,13.2,16000,"Yes",0.948288,"Domestic","Own",2,10100,"No",0,0,0,0,0,"No","No","No","No","Yes","No",17,"Yes","No","No","No","No",0,0,0,0,"No","No","No",14,3,"No","No",13.5,51.8,"No","Mast","No",2.112,296.62,5050,0,0,-0.773488828700147,-0.421561662771884,-0.670628297522367,-0.699915889906262,-0.80460689839551
"3049","6685-BIRGEH-EDC",43,26,20,1,"Female",5,"Sales","Married","Yes","No",2,"No",17,3189.1,17,1.932966,13.8,23000,"Yes",1.241034,"Domestic","Lease",2,6400,"Yes",2,0,0,1,1,"No","No","Yes","Yes","No","No",23,"No","No","Yes","Yes","No",0,0,39.15,1492.15,"Yes","Yes","No",40,3,"Yes","Yes",22.65,329.95,"No","AMEX","Yes",3.174,187.594117647059,3200,2,3,-0.0766493427608688,-0.421561662771884,-0.386555694012063,-0.573510786929352,-0.992942264074124
"3050","2646-PARGYE-3C0",60,17,19,22,"Male",2,"Professional","Married","Yes","No",5,"No",12,5262.8,26,3.82536,21.6,115000,"No",21.01464,"Foreign","Own",2,54700,"Yes",1,0,0,0,11,"No","No","Yes","Yes","No","Yes",29,"Yes","No","Yes","Yes","No",0,0,38.3,1699.2,"Yes","Yes","No",45,3,"No","No",47.1,722.35,"No","Visa","No",24.84,438.566666666667,27350,2,1,0.770382334843048,-0.421561662771884,0.0141996164946531,1.08781342362432,1.46559777978453
"3051","8881-PUMSSQ-I6M",40,29,16,11,"Female",3,"Labor","Unmarried","Yes","No",4,"No",13,2934.9,21,0.264384,3.2,27000,"No",0.599616,"Foreign","Lease",3,14500,"Yes",4,0,1,0,1,"Yes","Yes","Yes","Yes","No","Yes",15,"No","Yes","Yes","Yes","Yes",44.15,1976.45,52.5,2360.95,"Yes","Yes","Yes",47,4,"Yes","Yes",46.5,762.2,"Yes","Visa","Yes",0.864,225.761538461538,4833.33333333333,4,4,-0.180480876949476,1.55290737861209,0.0548981361778658,-0.501279299513975,-0.580640517588511
"3052","0014-DOIOFX-LXB",37,25,12,10,"Female",4,"Crafts","Married","No","No",2,"No",10,4185.1,19,2.147924,9.2,37000,"No",1.256076,"Domestic","Own",3,15800,"Yes",0,0,0,0,0,"No","Yes","Yes","Yes","No","Yes",19,"Yes","No","No","Yes","No",0,0,0,0,"No","No","No",59,2,"No","No",70.2,1469.7,"No","AMEX","Yes",3.404,418.51,5266.66666666667,3,0,0.330180743989144,-0.421561662771884,0.777462820641428,-0.320700580975532,-0.514468632350079
"3053","9027-TKELQJ-G8T",58,16,17,17,"Male",2,"Professional","Married","No","No",2,"No",8,7592.8,30,6.897955,14.9,197000,"Yes",22.455045,"Foreign","Own",2,88900,"No",3,0,1,0,1,"Yes","No","Yes","Yes","No","Yes",22,"Yes","Yes","Yes","Yes","Yes",0,0,0,0,"No","Yes","Yes",64,5,"Yes","Yes",70.95,1529.7,"No","Visa","Yes",29.353,949.1,44450,3,4,1.72210332091486,-0.421561662771884,0.838740391055299,2.56855891563955,3.20642737605712
"3054","7929-CNACHO-4TI",49,17,11,23,"Female",1,"Crafts","Unmarried","No","No",1,"No",12,2496.5,17,0.842112,12.8,51000,"No",5.685888,"Foreign","Own",3,17500,"Yes",0,0,0,1,8,"No","No","No","No","Yes","Yes",21,"Yes","Yes","Yes","Yes","Yes",0,0,0,0,"No","Yes","No",45,1,"Yes","No",15.75,258.95,"No","Mast","No",6.528,208.041666666667,5833.33333333333,0,2,-0.359551469350285,-0.421561662771884,-0.459067485668477,-0.0678903750217128,-0.427936167038283
"3055","5624-MVOTMD-3ZK",35,39,20,8,"Male",1,"Crafts","Unmarried","No","No",5,"No",8,3481.5,2,5.052476,14.3,73000,"Yes",5.386524,"Foreign","Own",1,32900,"Yes",2,0,0,0,11,"No","Yes","No","Yes","Yes","No",14,"No","No","No","No","No",0,0,0,0,"No","No","No",2,4,"No","No",11.25,7.55,"No","Mast","No",10.439,435.1875,32900,2,0,0.0427855140320063,-0.421561662771884,-0.715820505702597,0.329382805762861,0.355946165786216
"3056","2729-KBQJSU-J3G",19,29,14,0,"Male",1,"Sales","Unmarried","Yes","No",1,"No",15,3686.5,1,0.384678,4.3,18000,"No",0.389322,"Domestic","Lease",3,8600,"Yes",1,0,0,0,0,"No","No","Yes","Yes","Yes","No",26,"No","Yes","Yes","No","No",0,0,30.8,75,"Yes","No","No",4,1,"Yes","Yes",6.45,4,"No","Mast","Yes",0.774,245.766666666667,2866.66666666667,2,2,0.126520622248625,-0.421561662771884,-0.719446095285418,-0.663800146198573,-0.880959073670624
"3057","6832-RCRBEP-LNU",55,26,12,11,"Male",1,"Sales","Unmarried","No","No",3,"No",13,3204,37,1.31376,9.2,56000,"No",3.83824,"Domestic","Own",4,32600,"No",2,0,0,0,0,"No","No","Yes","Yes","No","Yes",28,"Yes","Yes","Yes","Yes","Yes",60.7,4622.55,0,0,"No","Yes","No",71,5,"Yes","No",79.35,1852.55,"Yes","Disc","No",5.152,246.461538461538,8150,2,2,-0.0705632300173194,4.19635524241139,1.16846478452394,0.0223989842475084,0.340675730731193
"3058","8320-RHDUKH-ZP6",47,30,17,3,"Male",2,"Sales","Unmarried","No","No",4,"No",10,3778.7,9,0.511632,11.4,34000,"No",3.364368,"Foreign","Lease",3,16600,"Yes",2,0,0,0,0,"Yes","Yes","Yes","Yes","Yes","No",18,"Yes","Yes","Yes","Yes","Yes",39.8,456.35,44.65,517.85,"Yes","Yes","Yes",13,5,"Yes","Yes",10.95,36.65,"Yes","AMEX","Yes",3.876,377.87,5533.33333333333,4,4,0.164180997748978,0.0343309462167454,-0.686100884051869,-0.374874196537065,-0.473747472203352
"3059","0216-UIFHNQ-BJY",29,23,20,1,"Female",1,"Service","Unmarried","No","No",1,"No",6,830.3,7,0.804726,17.1,26000,"Yes",3.641274,"Domestic","Own",0,25907.1507883633,"Yes",1,0,0,0,9,"No","Yes","Yes","Yes","Yes","No",20,"No","No","No","No","No",0,0,27.75,141.1,"Yes","Yes","Yes",7,1,"No","No",13.8,44.4,"No","Visa","Yes",4.446,138.383333333333,Inf,3,2,-1.04013409037726,-0.421561662771884,-0.678185864540078,-0.519337171367819,0
"3060","7009-RVWJOA-T00",49,29,13,4,"Female",2,"Sales","Married","Yes","No",3,"No",12,3258.4,30,2.135964,10.9,71000,"No",5.603036,"Foreign","Lease",2,23500,"No",0,0,0,0.392828525641026,0,"No","No","Yes","Yes","No","Yes",33,"No","No","No","Yes","No",0,0,0,0,"No","No","No",63,3,"No","No",42.15,865.1,"No","Visa","No",7.739,271.533333333333,11750,2,0,-0.0483427915442263,-0.421561662771884,0.159989169437655,0.293267062055172,-0.122527465937829
"3061","4767-FSLFFH-VN4",52,31,14,1,"Male",1,"Sales","Unmarried","No","No",5,"No",7,1175.9,4,0.5858,5.8,20000,"No",0.5742,"Foreign","Own",2,12200,"Yes",0,0,0,1,1,"Yes","No","Yes","No","No","No",21,"No","Yes","Yes","Yes","Yes",20.7,94.65,0,0,"No","No","No",6,3,"Yes","Yes",10.95,28.85,"Yes","Visa","No",1.16,167.985714285714,6100,2,2,-0.898968951842319,-0.327006528684509,-0.694066968205673,-0.627684402490885,-0.697713853010351
"3062","8487-TEPZCO-AVW",45,35,13,3,"Male",1,"Professional","Unmarried","Yes","No",5,"No",13,3999.7,11,1.0353,5.8,42000,"No",1.4007,"Foreign","Own",1,23800,"Yes",1,0,1,1,2,"No","No","No","Yes","No","No",15,"Yes","No","No","No","No",0,0,0,0,"No","Yes","No",25,5,"No","No",13.65,111.8,"No","AMEX","No",2.436,307.669230769231,23800,1,1,0.254451529045918,-0.421561662771884,-0.609350727108496,-0.230411221706311,-0.107257030882806
"3063","1463-QKIGZO-L8V",38,35,12,2,"Male",1,"Sales","Unmarried","No","No",5,"Yes",11,3377.7,5,0.597632,20.3,32000,"No",5.898368,"Domestic","Own",2,18500,"No",0,0,0,2,2,"No","Yes","Yes","Yes","No","No",18,"No","No","No","No","No",0,0,0,0,"No","No","No",9,5,"No","No",16.65,58.35,"No","Disc","No",6.496,307.063636363636,9250,3,0,0.000386956798420616,-0.421561662771884,-0.663938829418853,-0.410989940244754,-0.377034716854874
"3064","0529-XXEMED-6KA",42,29,18,6,"Male",2,"Professional","Married","No","No",5,"No",8,1527.6,25,1.184736,8.2,48000,"No",2.751264,"Foreign","Own",1,26900,"Yes",2,0,1,0,7,"Yes","Yes","Yes","Yes","Yes","No",32,"No","Yes","Yes","Yes","Yes",48.3,2468,0,0,"No","Yes","Yes",53,4,"Yes","Yes",58.05,1019.8,"Yes","Disc","Yes",3.936,190.95,26900,4,4,-0.755312183258003,2.04396470730358,0.317983171821419,-0.122063990583246,0.0505374646857618
"3065","5854-VYBQTS-I6R",48,34,13,2,"Male",1,"Sales","Unmarried","No","No",4,"No",11,3222.1,1,0.46728,2.2,36000,"No",0.32472,"Foreign","Own",3,14600,"Yes",0,0,0,2,2,"No","No","No","No","Yes","No",18,"Yes","No","Yes","No","Yes",0,0,0,0,"No","No","No",3,5,"No","No",7.65,7.55,"No","Mast","No",0.792,292.918181818182,4866.66666666667,0,0,-0.0631700326577058,-0.421561662771884,-0.715820505702597,-0.338758452829377,-0.57555037257017
"3066","8226-HNWGCG-CLH",74,28,12,37,"Female",1,"Service","Unmarried","No","No",3,"No",12,3687.1,40,5.62275,3.5,255000,"No",3.30225,"Foreign","Own",3,95500,"No",0,0,2,0,2,"No","No","No","No","No","Yes",31,"Yes","No","No","Yes","No",0,0,0,0,"No","Yes","No",72,1,"No","No",114.45,2695.7,"No","Disc","No",8.925,307.258333333333,31833.3333333333,0,1,0.126765700614137,-0.421561662771884,2.02956784276486,3.61591548316251,3.54237694726762
"3067","0155-UEFNCR-63E",77,25,15,25,"Male",2,"Labor","Married","No","Yes",5,"Yes",12,2096.9,40,0.965328,11.9,26000,"No",2.128672,"Domestic","Own",1,15700,"Yes",0,0,1,0,9,"No","No","Yes","No","No","Yes",25,"No","Yes","No","Yes","No",0,0,0,0,"No","Yes","No",72,2,"No","No",137.85,3482,"No","Disc","No",3.094,174.741666666667,15700,1,1,-0.522773660781314,-0.421561662771884,2.83261040303864,-0.519337171367819,-0.51955877736842
"3068","0907-TDBVNN-ZAT",28,15,16,4,"Male",1,"Labor","Unmarried","No","No",1,"No",11,5839.3,9,0.9734,15.7,25000,"Yes",2.9516,"Foreign","Own",4,14600,"No",4,0.111155859846959,0,0,5,"No","Yes","Yes","Yes","Yes","Yes",21,"Yes","No","No","No","No",0,0,32.45,797.1,"Yes","No","No",28,5,"No","No",19.2,172.75,"No","Mast","Yes",3.925,530.845454545455,3650,3,0,1.00586179770588,-0.421561662771884,-0.547102928496405,-0.537395043221663,-0.57555037257017
"3069","9069-XTCDOO-RZV",57,35,21,11,"Male",2,"Sales","Married","No","No",3,"No",9,3739.2,33,35.2521,13.1,780000,"Yes",66.9279,"Foreign","Own",2,93100,"Yes",0,0,0,0,0,"Yes","No","Yes","No","No","Yes",18,"Yes","Yes","Yes","Yes","Yes",93.8,6273.95,0,0,"No","Yes","Yes",68,4,"Yes","Yes",114,2582.4,"Yes","Disc","No",102.18,415.466666666667,46550,2,4,0.148046672019434,5.84610007528928,1.91385536396667,13.0962982064307,3.42021346682744
"3070","9030-QBAJPQ-HZS",68,24,8,14,"Female",1,"Sales","Unmarried","No","No",1,"No",6,2667,28,0.891684,4.7,68000,"No",2.304316,"Domestic","Own",0,25907.1507883633,"Yes",0,0,0,0,0,"No","No","No","No","No","Yes",20,"No","No","No","Yes","No",0,0,0,0,"No","Yes","No",52,1,"No","No",35.85,670.75,"No","Mast","No",3.196,444.5,Inf,0,1,-0.289908367150609,-0.421561662771884,-0.038499094061276,0.239093446493639,0
"3071","6638-EFQZPZ-LEF",67,26,16,32,"Male",4,"Service","Married","No","Yes",5,"Yes",9,3426.3,38,1.09032,17.7,55000,"No",8.64468,"Domestic","Own",2,23400,"Yes",0,0,1,0,1,"No","No","Yes","No","Yes","Yes",20,"No","Yes","Yes","Yes","Yes",0,0,0,0,"No","Yes","No",72,4,"Yes","No",112.05,2789.45,"No","Mast","No",9.735,380.7,11700,1,2,0.0202383044048973,-0.421561662771884,2.12531404653653,0.00434111239366418,-0.12761761095617
"3072","4115-BROICQ-NPR",27,33,10,3,"Female",1,"Sales","Unmarried","Yes","No",4,"No",13,1943,3,0.1904,2.8,20000,"Yes",0.3696,"Foreign","Own",1,12800,"Yes",0,0,0,0,0,"No","No","No","No","No","No",19,"Yes","No","No","No","Yes",0,0,0,0,"No","No","No",7,5,"No","No",10.35,21.4,"No","Mast","No",0.56,149.461538461538,12800,0,0,-0.585636261535156,-0.421561662771884,-0.701675599865395,-0.627684402490885,-0.667172982900306
"3073","1086-BRCOIY-6YI",54,33,15,10,"Female",5,"Professional","Married","No","No",4,"No",11,3586.8,35,3.383296,6.4,112000,"No",3.784704,"Domestic","Own",2,56600,"Yes",0,0,4,0,11,"No","No","No","No","No","No",13,"No","Yes","Yes","Yes","Yes",46.4,3142.4,0,0,"No","Yes","Yes",68,3,"Yes","Yes",103.05,2225.85,"Yes","Disc","No",7.168,326.072727272727,28300,0,4,0.0857967671793722,2.71768876888336,1.54971340178224,1.03363980806279,1.56231053513301
"3074","2331-DUFLLA-PEI",67,24,15,23,"Female",2,"Crafts","Married","Yes","No",5,"No",13,3047.5,36,2.486484,7.8,63000,"No",2.427516,"Foreign","Own",6,26400,"Yes",2,1,0,2,3,"Yes","Yes","Yes","Yes","No","Yes",22,"No","Yes","Yes","Yes","Yes",73.95,5036.85,0,0,"No","Yes","Yes",69,4,"Yes","Yes",83.55,1901.05,"Yes","Disc","Yes",4.914,234.423076923077,4400,4,4,-0.134487837021714,4.61023999732317,1.21799748727515,0.148804087224418,0.0250867395940572
"3075","3773-KVEXBK-FO7",32,25,12,4,"Female",4,"Professional","Married","No","No",4,"Yes",4,1265.9,14,0.19584,8.5,36000,"No",2.86416,"Foreign","Own",2,16100,"Yes",0,0,0,0,0,"No","No","No","No","Yes","Yes",21,"Yes","Yes","Yes","Yes","No",0,0,0,0,"No","Yes","No",47,3,"Yes","Yes",35.7,585.95,"No","Othe","No",3.06,316.475,8050,0,3,-0.862207197015511,-0.421561662771884,-0.12510472691288,-0.338758452829377,-0.499198197295056
"3076","6694-YEXWSZ-BAM",30,32,15,0,"Female",1,"Sales","Unmarried","No","No",1,"Yes",7,710.8,9,2.05349,36.5,29000,"Yes",8.53151,"Foreign","Own",3,14400,"Yes",1,0,1,0,1,"No","No","No","Yes","Yes","No",22,"Yes","No","No","Yes","Yes",0,0,34,800.85,"Yes","No","Yes",26,5,"Yes","No",9,82.5,"No","Visa","No",10.585,101.542857142857,4800,1,2,-1.08894553150841,-0.421561662771884,-0.63927460732727,-0.465163555806286,-0.585730662606851
"3077","4542-HCVKJI-DSZ",20,30,15,0,"Female",2,"Labor","Married","No","No",5,"No",15,1916,2,0.204672,4.1,16000,"No",0.451328,"Domestic","Lease",2,9300,"Yes",0,0,2,0,3.06668001601922,"Yes","Yes","Yes","Yes","No","No",17,"No","Yes","Yes","Yes","Yes",36.75,198.25,0,0,"No","No","Yes",6,4,"Yes","Yes",15.3,32,"Yes","Visa","Yes",0.656,127.733333333333,4650,4,3,-0.596664787983199,-0.223510365013594,-0.690849895758944,-0.699915889906262,-0.845328058542238
"3078","7467-XDQZVE-59X",40,23,14,13,"Female",2,"Labor","Married","Yes","No",1,"No",7,2724.4,8,2.23125,8.5,70000,"No",3.71875,"Domestic","Own",1,26500,"Yes",0,0,1,0,1,"No","Yes","No","Yes","No","No",16,"No","No","No","No","No",0,0,0,0,"No","No","No",18,1,"No","No",10.95,59.65,"No","Visa","No",5.95,389.2,26500,2,0,-0.266462536849956,-0.421561662771884,-0.662611148726552,0.275209190201328,0.0301768846123982
"3079","5602-YCSALJ-QJZ",19,20,14,0,"Female",1,"Professional","Unmarried","Yes","No",1,"Yes",8,1854.2,1,0.332928,5.1,16000,"Yes",0.483072,"Foreign","Own",2,8600,"No",4,0,0,0,8,"No","Yes","Yes","Yes","Yes","No",18,"Yes","No","No","Yes","No",0,0,32.7,661.35,"Yes","Yes","No",20,1,"No","No",60.75,377.2,"No","Visa","Yes",0.816,231.775,4300,3,1,-0.621907859630941,-0.421561662771884,-0.33829960731114,-0.699915889906262,-0.880959073670624
"3080","1180-HTEUWU-TUM",57,21,12,13,"Male",1,"Professional","Unmarried","No","No",1,"No",9,1921,27,2.270664,12.2,44000,"No",3.097336,"Domestic","Own",0,25907.1507883633,"Yes",0,0,3,0,5,"No","No","No","No","Yes","Yes",18,"No","No","No","Yes","No",0,0,0,0,"No","Yes","No",61,2,"No","No",59.85,1186.55,"No","Mast","No",5.368,213.444444444444,Inf,0,1,-0.594622468270598,-0.421561662771884,0.488283752929968,-0.194295477998623,0
"3081","0078-GEDTVZ-ZZ6",23,24,18,0,"Female",1,"Professional","Unmarried","No","No",5,"No",13,3896.3,4,0.78246,6.3,60000,"Yes",2.99754,"Domestic","Own",1,36200,"Yes",4,0,1,1,5,"Yes","No","Yes","Yes","Yes","No",25,"No","Yes","No","Yes","Yes",0,0,0,0,"No","No","No",9,4,"Yes","Yes",27.45,85.85,"No","Disc","No",3.78,299.715384615385,36200,3,2,0.212216357389341,-0.421561662771884,-0.635853276312495,0.0946304716628854,0.523920951391466
"3082","9246-ETXIBX-CV7",60,19,10,28,"Female",1,"Labor","Unmarried","Yes","No",4,"No",16,2687.3,23,1.036728,5.6,121000,"No",5.739272,"Foreign","Own",1,60400,"No",0,0,0,0,6,"No","No","Yes","No","No","No",8,"Yes","Yes","Yes","Yes","Yes",37.2,2289.4,0,0,"No","No","Yes",62,2,"Yes","Yes",32.1,646.45,"Yes","Mast","No",6.776,167.95625,60400,1,3,-0.281616549117451,1.86554371472032,-0.0633165100788937,1.19616065474738,1.75573604582996
"3083","2340-KFPYAE-47B",43,26,13,5,"Male",4,"Professional","Married","Yes","No",3,"No",4,913.1,5,0.247962,1.3,33000,"No",0.181038,"Domestic","Own",4,18800,"No",0,0,0,0,3.06668001601922,"No","No","No","No","Yes","No",29,"Yes","Yes","Yes","Yes","Yes",0,0,0,0,"No","No","No",8,3,"Yes","No",13.95,31.85,"No","Mast","No",0.429,228.275,4700,0,1,-1.0063132759366,-0.421561662771884,-0.691003089684979,-0.392932068390909,-0.361764281799852
"3084","0585-QPITZR-2EL",42,24,18,8,"Male",3,"Professional","Married","No","No",4,"No",4,1154.5,18,1.43208,7.8,54000,"Yes",2.77992,"Domestic","Own",3,26300,NA,3,0.111155859846959,0,0,0,"No","No","No","Yes","No","Yes",19,"Yes","Yes","Yes","Yes","Yes",25.95,1077.1,39,1649.1,"Yes","Yes","No",44,4,"No","Yes",23.1,371.25,"Yes","AMEX","No",4.212,288.625,8766.66666666667,1,2,-0.907710080212249,0.654458780181228,-0.344376299710515,-0.0137167594601801,0.0199965945757163
"3085","2774-OKFIRM-K8F",38,21,15,3,"Female",5,"Sales","Married","Yes","No",2,"No",8,1948.7,17,2.955036,12.7,84000,"Yes",7.712964,"Foreign","Own",4,35800,NA,0,0.111155859846959,1,0,10,"No","No","Yes","No","No","Yes",27,"Yes","Yes","Yes","Yes","Yes",0,0,0,0,"No","No","No",43,4,"Yes","No",27.15,380.3,"No","Disc","No",10.668,243.5875,8950,1,1,-0.583308017062792,-0.421561662771884,-0.335133599506423,0.528019396155147,0.503560371318102
